Emotions,Path
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_good_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_good_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_goose_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_goose_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_goose_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_goose_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_goose_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_goose_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_goose_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_gun_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_gun_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_gun_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_gun_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_gun_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_gun_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_gun_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_half_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_half_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_half_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_half_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_half_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_half_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_half_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hall_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hall_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hall_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hall_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hall_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hall_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hall_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hash_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hash_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hash_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hash_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hash_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hash_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hash_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hate_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hate_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hate_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hate_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hate_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hate_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hate_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_have_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_have_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_have_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_have_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_have_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_have_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_have_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_haze_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_haze_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_haze_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_haze_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_haze_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_haze_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_haze_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hire_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hire_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hire_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hire_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hire_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hire_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hire_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hit_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hit_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hit_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hit_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hit_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hit_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hit_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hole_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hole_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hole_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hole_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hole_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hole_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hole_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_home_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_home_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_home_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_home_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_home_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_home_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_home_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hurl_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hurl_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hurl_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hurl_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hurl_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hurl_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hurl_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hush_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hush_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hush_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hush_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hush_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hush_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_hush_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jail_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jail_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jail_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jail_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jail_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jail_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jail_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jar_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jar_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jar_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jar_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jar_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jar_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jar_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_join_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_join_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_join_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_join_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_join_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_join_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_join_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_judge_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_judge_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_judge_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_judge_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_judge_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_judge_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_judge_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jug_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jug_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jug_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jug_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jug_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jug_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_jug_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_juice_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_juice_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_juice_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_juice_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_juice_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_juice_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_juice_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keen_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keen_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keen_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keen_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keen_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keen_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keen_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keep_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keep_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keep_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keep_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keep_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keep_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keep_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keg_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keg_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keg_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keg_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keg_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keg_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_keg_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kick_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kick_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kick_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kick_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kick_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kick_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kick_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kill_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kill_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kill_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kill_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kill_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kill_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kill_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_king_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_king_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_king_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_king_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_king_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_king_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_king_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kite_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kite_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kite_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kite_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kite_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kite_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_kite_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_knock_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_knock_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_knock_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_knock_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_knock_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_knock_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_knock_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_late_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_late_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_late_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_late_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_late_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_late_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_late_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_laud_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_laud_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_laud_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_laud_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_laud_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_laud_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_laud_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lean_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lean_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lean_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lean_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lean_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lean_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lean_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_learn_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_learn_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_learn_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_learn_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_learn_neutral.wav
surprise,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_learn_ps.wav
sad,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_learn_sad.wav
angry,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lease_angry.wav
disgust,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lease_disgust.wav
fear,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lease_fear.wav
happy,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lease_happy.wav
neutral,D:/Schmiede/Coding/IIS_Seminar/emotion-detection-and-reaction/SER/data/TESS//OAF_lease_neutral.wav
